id,title,dealer,refrence_id,carlength,carwidth,carheight,m3,serial_code,manufacturer_month,registration_year,Interior_color,exterior_color,mileage,engine_no,engine_size,fuel_type,chassis_no,transmission,drive,regular_price,price_yen,sale_price,steering,air_bags,dual_air_bags,air_conditioning,dual_air_conditioning,sun_roof,power_steering,power_window,power_mirror,central_locking,key_less_entry,leather_seats,gps,player,seats,doors,push_start,tv_navi,alloy_wheels,cruise_control,grill_guard,fog_lamps,hid,parking_sensor,rear_parking_camera,pas,power_slide_doors,full_aero_kits,wooden_steering,roof_rails,rear_spoiler,weight,ss,pc,carig_one,carig_two,created_at,updated_at
3155,2016 BMW X3,Agasta K.K,03939000212404000405,466,188,167,14.63,OTOZ-3155,11,\N,Black,Pearl,100000,\N,2000,Diesel,WBAWY320600R55139,MT,4WD,10215,9845,10215,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3156,2022 TOYOTA HILUX,Agasta K.K,03939000212404001356,532,190,184,18.6,OTOZ-3156,4,\N,Black,\N,34000,\N,2400,Diesel,GUN125-3934789,MT,4WD,28172,27802,28172,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,4,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3157,2013 SUBARU FORESTER,Agasta K.K,03939000272405000533,459,179,171,14.05,OTOZ-3157,3,\N,Black,\N,27000,\N,2000,Petrol,SJ5-011436,MT,4WD,8667,8297,8667,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3158,2023 TOYOTA HILUX,Agasta K.K,03939000552404001318,532,190,184,18.6,OTOZ-3158,3,\N,Black,\N,5000,\N,2400,Diesel,GUN125-3943493,MT,4WD,28915,28545,28915,Left,0,\N,1,\N,0,0,0,0,0,1,0,\N,0,5,4,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3159,2020 BMW X1,Agasta K.K,03939000552404001946,445,182,161,13.04,OTOZ-3159,8,\N,Black,Black,51000,\N,2000,Diesel,WBA32AD0805R85929,MT,4WD,20618,20248,20618,Left,0,\N,1,\N,0,0,0,0,0,1,1,\N,0,5,4,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3160,2013 NISSAN X-TRAIL,Agasta K.K,03939000592404001527,463,179,170,14.09,OTOZ-3160,10,\N,Black,Black,109000,\N,2000,Diesel,DNT31-306073,MT,4WD,7243,6873,7243,Right,1,\N,1,\N,0,1,1,0,0,1,0,\N,0,7,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3161,2016 TOYOTA PRIUS,Agasta K.K,03939000592404001823,454,176,147,11.75,OTOZ-3161,6,\N,Black,\N,72000,\N,1800,Hybrid,ZVW50-6040286,MT,2WD,10896,10526,10896,Right,1,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3162,2011 NISSAN SERENA,Agasta K.K,03939000592404001825,477,173,186,15.35,OTOZ-3162,3,\N,Black,\N,60000,\N,2000,Petrol,FC26-002122,AT,2WD,6872,6502,6872,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,8,4,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3163,2009 MITSUBISHI PAJERO (MONTERO),Agasta K.K,03939000862404000430,490,187,187,17.13,OTOZ-3163,9,\N,Black,Silver,149000,\N,3200,Diesel,V98W-0201440,MT,4WD,9224,8854,9224,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,4,3,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3165,2021 TOYOTA HARRIER HYBRID,Agasta K.K,03939000912404001266,474,185,166,14.56,OTOZ-3165,2,\N,Black,Pearl,25000,\N,2500,Hybrid,AXUH80-0019623,AT,2WD,22847,22477,22847,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3167,2021 NISSAN NOTE,Agasta K.K,03939000912404001458,404,169,152,10.38,OTOZ-3167,1,\N,Black,Black,26000,\N,1200,Hybrid,E13-009313,MT,2WD,13373,13003,13373,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3168,2019 NISSAN NOTE,Agasta K.K,03939000912404001828,413,169,152,10.61,OTOZ-3168,9,\N,Black,\N,10000,\N,1200,Hybrid,HE12-294124,MT,2WD,11082,10712,11082,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3169,2012 TOYOTA ALPHARD,Agasta K.K,03939000922403000061,488,184,189,16.97,OTOZ-3169,2,\N,Black,Pearl,79000,\N,2400,Petrol,ANH20-8207589,AT,2WD,10339,9969,10339,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,7,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3170,2016 TOYOTA HARRIER HYBRID,Agasta K.K,03939000922403000702,472,183,169,14.6,OTOZ-3170,1,\N,Black,Black,30000,\N,2500,Hybrid,AVU65-0037909,AT,4WD,16283,15913,16283,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3171,2019 TOYOTA ESQUIRE,Agasta K.K,03939000962404000694,469,169,182,14.43,OTOZ-3171,3,\N,Black,Black,25000,\N,1800,Hybrid,ZWR80-0383387,AT,2WD,21794,21424,21794,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,7,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3172,2023 HONDA VEZEL,Agasta K.K,03939000962404001430,433,179,159,12.32,OTOZ-3172,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1092910,MT,2WD,21051,20681,21051,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3173,2023 HONDA VEZEL,Agasta K.K,03939000962404001433,433,179,159,12.32,OTOZ-3173,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1092911,MT,2WD,21051,20681,21051,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3174,2023 HONDA VEZEL,Agasta K.K,03939000962404001435,433,179,159,12.32,OTOZ-3174,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1092907,MT,2WD,21051,20681,21051,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3175,2023 HONDA VEZEL,Agasta K.K,03939000962404001436,433,179,159,12.32,OTOZ-3175,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1092912,MT,2WD,21051,20681,21051,Right,0,\N,1,\N,0,0,0,0,0,1,0,\N,0,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3176,2023 HONDA VEZEL,Agasta K.K,03939000962404001439,433,179,159,12.32,OTOZ-3176,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1092913,MT,2WD,21051,20681,21051,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3177,2023 HONDA VEZEL,Agasta K.K,03939000962404001443,433,179,159,12.32,OTOZ-3177,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1092908,MT,2WD,21051,20681,21051,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3178,2023 HONDA VEZEL,Agasta K.K,03939000962404001444,433,179,159,12.32,OTOZ-3178,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1092915,MT,2WD,21051,20681,21051,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3179,2023 HONDA VEZEL,Agasta K.K,03939000962404001447,433,179,159,12.32,OTOZ-3179,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1090889,MT,2WD,21051,20681,21051,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3180,2023 HONDA VEZEL,Agasta K.K,03939000962404001449,433,179,159,12.32,OTOZ-3180,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1090890,MT,2WD,21051,20681,21051,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3181,2023 HONDA VEZEL,Agasta K.K,03939000962404001451,433,179,159,12.32,OTOZ-3181,10,\N,Black,White,1000,\N,1500,Hybrid,RV5-1090884,MT,2WD,21051,20681,21051,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3182,2017 NISSAN ELGRAND,Agasta K.K,03939000962404001495,497,185,181,16.64,OTOZ-3182,6,\N,Black,Black,116000,\N,2500,Petrol,TE52-090338,AT,2WD,10215,9845,10215,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,7,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3183,2021 LEXUS ES,Agasta K.K,03939000992403000724,497,186,144,13.31,OTOZ-3183,3,\N,Black,White,35000,\N,2500,Hybrid,AXZH11-1002464,MT,2WD,29782,29412,29782,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,5,4,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3184,2019 NISSAN X-TRAIL,Agasta K.K,03939000992404001342,469,182,173,14.77,OTOZ-3184,2,\N,Black,\N,35000,\N,2000,Hybrid,HT32-155623,MT,2WD,14178,13808,14178,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,7,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3185,2015 NISSAN SERENA,Agasta K.K,03939000992404001590,477,173,186,15.35,OTOZ-3185,7,\N,Black,\N,48000,\N,2000,Hybrid,HFC26-248763,AT,2WD,9906,9536,9906,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,8,4,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3186,2009 TOYOTA VELLFIRE,Agasta K.K,03939001032403002142,486,184,189,16.9,OTOZ-3186,9,\N,Black,Black,47000,\N,2400,Petrol,ANH20-8072111,AT,2WD,7677,7307,7677,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,7,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3188,2016 MITSUOKA VIEWT,Agasta K.K,03939001032404001393,451,168,155,11.74,OTOZ-3188,2,\N,Black,Black,32000,\N,1200,Petrol,K13-060712,MT,2WD,11144,10774,11144,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,4,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3189,2018 TOYOTA AQUA,Agasta K.K,03939001032404001446,405,169,145,9.92,OTOZ-3189,11,\N,Black,Pearl,7000,\N,1500,Hybrid,NHP10-2596950,AT,2WD,12259,11889,12259,Left,1,\N,1,\N,0,0,0,0,0,0,0,\N,0,4,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3190,2017 SUZUKI SWIFT (IGNIS),Agasta K.K,03939001032404001452,384,169,150,9.73,OTOZ-3190,11,\N,Black,\N,53000,\N,1200,Hybrid,ZC53S-110989,MT,2WD,9534,9164,9534,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3191,2019 NISSAN NOTE,Agasta K.K,03939001032404001454,416,169,153,10.76,OTOZ-3191,3,\N,Black,Black,65000,\N,1200,Hybrid,HE12-247737,MT,2WD,10215,9845,10215,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3192,2019 TOYOTA ALPHARD HYBRID,Agasta K.K,03939001032404001465,493,185,189,17.24,OTOZ-3192,7,\N,Black,Pearl,37000,\N,2500,Hybrid,AYH30-0090325,AT,4WD,30463,30093,30463,Right,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,7,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3193,2019 NISSAN NOTE,Agasta K.K,03939001032404001553,413,169,152,10.61,OTOZ-3193,4,\N,Black,Black,61000,\N,1200,Hybrid,HE12-264739,MT,2WD,9163,8793,9163,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3194,2018 TOYOTA ROOMY,Agasta K.K,03939001032404001582,372,167,173,10.75,OTOZ-3194,1,\N,Black,Blue,11000,\N,1000,Petrol,M900A-0141812,AT,2WD,9720,9350,9720,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3195,2010 TOYOTA ALPHARD,Agasta K.K,03939001032404001583,486,184,189,16.9,OTOZ-3195,6,\N,Black,Black,97000,\N,2400,Petrol,ANH20-8128364,MT,2WD,8420,8050,8420,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,7,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3196,2017 TOYOTA PRIUS,Agasta K.K,03939001032404001939,454,176,147,11.75,OTOZ-3196,4,\N,Black,Black,40000,\N,1800,Hybrid,ZVW50-8063325,AT,2WD,13373,13003,13373,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3197,2017 MAZDA CX-5,Agasta K.K,03939001032404001982,454,184,169,14.12,OTOZ-3197,5,\N,Black,\N,78000,\N,2200,Diesel,KF2P-114544,MT,2WD,12940,12570,12940,Right,0,\N,1,\N,0,0,0,0,0,1,0,\N,0,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3198,2021 TOYOTA SIENTA,Agasta K.K,00014000030000028792,426,169,167,12.02,OTOZ-3198,3,\N,Black,Black,40000,\N,1500,Petrol,NSP170-7271433,AT,2WD,9961,9591,9961,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,7,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3200,2023 HONDA CIVIC,Agasta K.K,00014000030000028896,459,189,140,12.15,OTOZ-3200,9,\N,Black,Pearl,5000,\N,2000,Petrol,FL5-1005995,MT,2WD,33429,33059,33429,Left,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,4,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3201,2019 DAIHATSU MOVE,Agasta K.K,00014000210000028594,339,147,165,8.22,OTOZ-3201,7,\N,Black,Red,13000,\N,660,Petrol,LA800S-0191893,AT,2WD,5751,5381,5751,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,4,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3203,2016 TOYOTA PRIUS,Agasta K.K,00014000230000028762,454,176,147,11.75,OTOZ-3203,5,\N,Black,Black,32000,\N,1800,Hybrid,ZVW50-6035242,AT,2WD,10147,9777,10147,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3205,2014 TOYOTA AQUA,Agasta K.K,00040000010000001502,399,169,144,9.71,OTOZ-3205,1,\N,Black,\N,96000,\N,1496,Petrol,NHP10-6253984,AT,2WD,3466,3096,3466,Left,0,\N,1,\N,0,1,1,0,0,0,1,\N,0,4,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3206,2019 NISSAN DAYZ,Agasta K.K,00014000030000028929,339,147,164,8.17,OTOZ-3206,4,\N,Black,Red,50000,\N,660,Petrol,B45W-0001096,AT,2WD,6246,5876,6246,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,4,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3207,2016 TOYOTA PRIUS,Agasta K.K,00014000030000028941,454,176,147,11.75,OTOZ-3207,3,\N,Black,Gold,39000,\N,1800,Hybrid,ZVW50-8011064,AT,2WD,7299,6929,7299,Left,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3208,2015 TOYOTA ESQUIRE,Agasta K.K,00014000170000027313,469,169,182,14.43,OTOZ-3208,5,\N,Black,Pearl,136000,\N,1800,Hybrid,ZWR80-0111277,AT,2WD,6246,5876,6246,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,7,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3210,2015 SUZUKI HUSTLER,Agasta K.K,00014000170000028999,339,147,166,8.27,OTOZ-3210,7,\N,Black,\N,43000,\N,660,Hybrid,MR41S-114548,AT,2WD,5132,4762,5132,Left,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,4,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3211,2016 MAZDA CAROL,Agasta K.K,00014000180000028804,339,147,147,7.33,OTOZ-3211,4,\N,Black,Silver,25000,\N,660,Petrol,HB36S-208597,AT,2WD,3026,2656,3026,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3212,2020 HONDA N-BOX,Agasta K.K,00014000180000028849,339,147,179,8.92,OTOZ-3212,2,\N,Black,Blue,38000,\N,660,Petrol,JF3-2219121,AT,2WD,7485,7115,7485,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3213,2022 SUZUKI SPACIA,Agasta K.K,00014000180000028854,339.5,147.5,178.5,8.94,OTOZ-3213,4,\N,Black,\N,10000,\N,660,Hybrid,MK53S-417122,AT,2WD,9652,9282,9652,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3214,2021 TOYOTA ALPHARD,Agasta K.K,00014000180000028863,493.5,185,193.5,17.67,OTOZ-3214,9,\N,Black,Pearl,49000,\N,2500,Petrol,AGH30-0396449,AT,2WD,24574,24204,24574,Left,1,\N,1,\N,1,1,1,0,0,0,0,\N,0,7,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3215,2017 NISSAN DAYZ ROOX,Agasta K.K,00014000180000028884,339,147,177,8.82,OTOZ-3215,6,\N,Black,Pearl,135000,\N,660,Petrol,B21A-0348896,AT,2WD,3150,2780,3150,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,4,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3216,2019 SUZUKI WAGON R,Agasta K.K,00014000210000028595,339,147,165,8.22,OTOZ-3216,12,\N,Black,Red,45000,\N,660,Petrol,MH35S-142105,AT,2WD,4327,3957,4327,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3217,2019 NISSAN DAYZ ROOX,Agasta K.K,00014000210000028596,339,147,177,8.82,OTOZ-3217,9,\N,Black,Red,48000,\N,660,Petrol,B21A-0603447,AT,2WD,4884,4514,4884,Left,1,\N,1,\N,0,1,1,0,0,1,0,\N,0,4,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3218,2022 SUZUKI WAGON R,Agasta K.K,00014000210000028607,339,147,165,8.22,OTOZ-3218,9,\N,Black,Brown,4000,\N,660,Petrol,MH85S-138556,AT,2WD,5726,5356,5726,Left,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3219,2023 TOYOTA ALPHARD HYBRID,Agasta K.K,00014000210000028946,499,185,194,17.91,OTOZ-3219,8,\N,Black,Black,13000,\N,2500,Hybrid,AAHH45-0001856,AT,4WD,70642,70272,70642,Left,0,\N,1,\N,1,1,1,0,0,0,1,\N,0,7,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3220,2021 HONDA VEZEL,Agasta K.K,00014000210000028970,433,179,159,12.32,OTOZ-3220,10,\N,Black,Gray,26000,\N,1500,Hybrid,RV5-1023131,MT,2WD,19249,18879,19249,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3221,2011 TOYOTA VOXY,Agasta K.K,00014000210000028972,459,169,185,14.35,OTOZ-3221,7,\N,Black,Purple,35000,\N,2000,Petrol,ZRR70-0425803,AT,2WD,5008,4638,5008,Left,0,\N,1,\N,0,1,1,0,0,0,0,\N,0,7,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3222,2014 HONDA ODYSSEY,Agasta K.K,00014000220000028887,483,182,168,14.77,OTOZ-3222,2,\N,Black,Pearl,94000,\N,2400,Petrol,RC1-1013412,AT,2WD,6742,6372,6742,Left,0,\N,1,\N,0,1,1,0,0,0,1,\N,0,8,4,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3223,2022 SUZUKI SPACIA,Agasta K.K,00014000220000028928,339.5,147.5,178.5,8.94,OTOZ-3223,1,\N,Black,\N,18000,\N,660,Hybrid,MK53S-405678,AT,2WD,9156,8786,9156,Left,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3225,2015 HONDA STEPWAGON,Agasta K.K,00014000230000028936,469,169.5,184,14.63,OTOZ-3225,7,\N,Black,Silver,24000,\N,1500,Petrol,RP1-1004709,AT,2WD,9961,9591,9961,Left,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,7,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3227,2015 NISSAN SERENA,Agasta K.K,00014000230000028948,477,173,186,15.35,OTOZ-3227,7,\N,Black,Brown,42000,\N,2000,Hybrid,HFC26-264837,AT,2WD,6680,6310,6680,Left,0,\N,1,\N,0,1,1,0,0,1,0,\N,0,8,4,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3228,2021 SUZUKI EVERY,Agasta K.K,00021000011000002122,339.5,147.5,180,9.01,OTOZ-3228,1,\N,Black,White,20000,\N,660,Petrol,DA17V-498373,AT,2WD,6921,6551,6921,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,4,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3229,2015 HONDA ACTY VAN,Agasta K.K,00021000011000002125,339,147,188,9.37,OTOZ-3229,9,\N,Black,White,30000,\N,656,Petrol,HH5-2001986,MT,2WD,5311,4941,5311,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3230,2017 SUZUKI ALTO,Agasta K.K,00021000011000002131,339,147,147,7.33,OTOZ-3230,5,\N,Black,White,13000,\N,658,Petrol,HA36S-108645,MT,2WD,4568,4198,4568,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,4,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3231,2020 TOYOTA PIXIS VAN,Agasta K.K,00021000011000002132,339,147,187,9.32,OTOZ-3231,4,\N,Black,White,90000,\N,658,Petrol,S331M-0019100,AT,4WD,5683,5313,5683,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,4,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3233,2016 DAIHATSU MIRA,Agasta K.K,00021000011000002141,339.5,147.5,153,7.66,OTOZ-3233,11,\N,Black,Pink,37000,\N,660,Petrol,L275S-0176920,MT,2WD,4259,3889,4259,Left,0,\N,1,\N,0,0,0,0,0,0,0,\N,0,5,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
3234,2014 MAZDA FLAIR CROSSOVER,Agasta K.K,00028000070000067090,339,147,166,8.27,OTOZ-3234,2,\N,Black,Black,119000,\N,658,Petrol,MS31S-800122,AT,4WD,2723,2353,2723,Left,1,\N,1,\N,0,1,1,0,0,0,0,\N,0,4,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,0,\N,\N,\N,\N,\N,\N
